area_name,area_code,date,new_cases,total_cases
Haringey,E09000014,22/08/2020,4,883
Harrow,E09000015,22/08/2020,3,1394
Havering,E09000016,22/08/2020,3,1067
Hillingdon,E09000017,22/08/2020,7,1277
Hounslow,E09000018,22/08/2020,5,1255
Islington,E09000019,22/08/2020,2,638
Kensington and Chelsea,E09000020,22/08/2020,2,651
Kingston upon Thames,E09000021,22/08/2020,1,806
Lambeth,E09000022,22/08/2020,2,1530
Lewisham,E09000023,22/08/2020,2,1319
Merton,E09000024,22/08/2020,4,1015
Newham,E09000025,22/08/2020,7,1437
Redbridge,E09000026,22/08/2020,3,1261
Richmond upon Thames,E09000027,22/08/2020,4,628
Southwark,E09000028,22/08/2020,4,1602
Sutton,E09000029,22/08/2020,2,1071
Tower Hamlets,E09000030,22/08/2020,6,966
Waltham Forest,E09000031,22/08/2020,3,1141
Wandsworth,E09000032,22/08/2020,6,1355
Westminster,E09000033,22/08/2020,2,923
Barking and Dagenham,E09000002,23/08/2020,3,841
Barnet,E09000003,23/08/2020,5,1823
Bexley,E09000004,23/08/2020,1,1148
Brent,E09000005,23/08/2020,4,1893
Bromley,E09000006,23/08/2020,5,1625
Camden,E09000007,23/08/2020,3,797
Croydon,E09000008,23/08/2020,2,1957
Ealing,E09000009,23/08/2020,11,1786
Enfield,E09000010,23/08/2020,7,1321
Greenwich,E09000011,23/08/2020,3,1037
Hackney and City of London,E09000012,23/08/2020,16,1141
Hammersmith and Fulham,E09000013,23/08/2020,4,882
Haringey,E09000014,23/08/2020,9,892
Harrow,E09000015,23/08/2020,4,1398
Havering,E09000016,23/08/2020,8,1075
Hillingdon,E09000017,23/08/2020,3,1280
Hounslow,E09000018,23/08/2020,3,1258
Islington,E09000019,23/08/2020,1,639
Kensington and Chelsea,E09000020,23/08/2020,3,654
Kingston upon Thames,E09000021,23/08/2020,3,809
Lambeth,E09000022,23/08/2020,1,1531
Lewisham,E09000023,23/08/2020,6,1325
Merton,E09000024,23/08/2020,4,1019
Newham,E09000025,23/08/2020,4,1441
Redbridge,E09000026,23/08/2020,3,1264
Richmond upon Thames,E09000027,23/08/2020,1,629
Southwark,E09000028,23/08/2020,6,1608
Sutton,E09000029,23/08/2020,4,1075
Tower Hamlets,E09000030,23/08/2020,5,971
Waltham Forest,E09000031,23/08/2020,1,1142
Wandsworth,E09000032,23/08/2020,5,1360
Westminster,E09000033,23/08/2020,4,927
Barking and Dagenham,E09000002,24/08/2020,11,852
Barnet,E09000003,24/08/2020,3,1826
Bexley,E09000004,24/08/2020,2,1150
Brent,E09000005,24/08/2020,2,1895
Bromley,E09000006,24/08/2020,4,1629
Camden,E09000007,24/08/2020,10,807
Croydon,E09000008,24/08/2020,13,1970
Ealing,E09000009,24/08/2020,8,1794
Enfield,E09000010,24/08/2020,7,1328
Greenwich,E09000011,24/08/2020,4,1041
Hackney and City of London,E09000012,24/08/2020,13,1154
Hammersmith and Fulham,E09000013,24/08/2020,7,889
Haringey,E09000014,24/08/2020,4,896
Harrow,E09000015,24/08/2020,9,1407
Havering,E09000016,24/08/2020,1,1076
Hillingdon,E09000017,24/08/2020,4,1284
Hounslow,E09000018,24/08/2020,3,1261
Islington,E09000019,24/08/2020,7,646
Kensington and Chelsea,E09000020,24/08/2020,12,666
Kingston upon Thames,E09000021,24/08/2020,2,811
Lambeth,E09000022,24/08/2020,6,1537
Lewisham,E09000023,24/08/2020,4,1329
Merton,E09000024,24/08/2020,1,1020
Newham,E09000025,24/08/2020,6,1447
Redbridge,E09000026,24/08/2020,5,1269
Richmond upon Thames,E09000027,24/08/2020,5,634
Southwark,E09000028,24/08/2020,11,1619
Sutton,E09000029,24/08/2020,0,1075
Tower Hamlets,E09000030,24/08/2020,11,982
Waltham Forest,E09000031,24/08/2020,6,1148
Wandsworth,E09000032,24/08/2020,5,1365
Westminster,E09000033,24/08/2020,9,936
Barking and Dagenham,E09000002,25/08/2020,1,853
Barnet,E09000003,25/08/2020,7,1833
Bexley,E09000004,25/08/2020,2,1152
Brent,E09000005,25/08/2020,4,1899
Bromley,E09000006,25/08/2020,4,1633
Camden,E09000007,25/08/2020,9,816
Croydon,E09000008,25/08/2020,4,1974
Ealing,E09000009,25/08/2020,6,1800
Enfield,E09000010,25/08/2020,9,1337
Greenwich,E09000011,25/08/2020,7,1048
Hackney and City of London,E09000012,25/08/2020,12,1166
Hammersmith and Fulham,E09000013,25/08/2020,5,894
Haringey,E09000014,25/08/2020,3,899
Harrow,E09000015,25/08/2020,15,1422
Havering,E09000016,25/08/2020,5,1081
Hillingdon,E09000017,25/08/2020,5,1289
Hounslow,E09000018,25/08/2020,2,1263
Islington,E09000019,25/08/2020,4,650
Kensington and Chelsea,E09000020,25/08/2020,6,672
Kingston upon Thames,E09000021,25/08/2020,4,815
Lambeth,E09000022,25/08/2020,7,1544
Lewisham,E09000023,25/08/2020,2,1331
Merton,E09000024,25/08/2020,1,1021
Newham,E09000025,25/08/2020,6,1453
Redbridge,E09000026,25/08/2020,3,1272
Richmond upon Thames,E09000027,25/08/2020,5,639
Southwark,E09000028,25/08/2020,2,1621
Sutton,E09000029,25/08/2020,1,1076
Tower Hamlets,E09000030,25/08/2020,7,989
Waltham Forest,E09000031,25/08/2020,4,1152
Wandsworth,E09000032,25/08/2020,9,1374
Westminster,E09000033,25/08/2020,9,945
Barking and Dagenham,E09000002,26/08/2020,1,854
Barnet,E09000003,26/08/2020,15,1848
Bexley,E09000004,26/08/2020,3,1155
Brent,E09000005,26/08/2020,7,1906
Bromley,E09000006,26/08/2020,6,1639
Camden,E09000007,26/08/2020,2,818
Croydon,E09000008,26/08/2020,3,1977
Ealing,E09000009,26/08/2020,7,1807
Enfield,E09000010,26/08/2020,10,1347
Greenwich,E09000011,26/08/2020,0,1048
Hackney and City of London,E09000012,26/08/2020,5,1171
Hammersmith and Fulham,E09000013,26/08/2020,5,899
Haringey,E09000014,26/08/2020,6,905
Harrow,E09000015,26/08/2020,5,1427
Havering,E09000016,26/08/2020,2,1083
Hillingdon,E09000017,26/08/2020,7,1296
Hounslow,E09000018,26/08/2020,9,1272
Islington,E09000019,26/08/2020,2,652
Kensington and Chelsea,E09000020,26/08/2020,5,677
Kingston upon Thames,E09000021,26/08/2020,3,818
Lambeth,E09000022,26/08/2020,10,1554
Lewisham,E09000023,26/08/2020,3,1334
Merton,E09000024,26/08/2020,1,1022
Newham,E09000025,26/08/2020,5,1458
Redbridge,E09000026,26/08/2020,6,1278
Richmond upon Thames,E09000027,26/08/2020,3,642
Southwark,E09000028,26/08/2020,4,1625
Sutton,E09000029,26/08/2020,2,1078
Tower Hamlets,E09000030,26/08/2020,3,992
Waltham Forest,E09000031,26/08/2020,8,1160
Wandsworth,E09000032,26/08/2020,11,1385
Westminster,E09000033,26/08/2020,5,950
Barking and Dagenham,E09000002,27/08/2020,4,858
Barnet,E09000003,27/08/2020,21,1869
Bexley,E09000004,27/08/2020,4,1159
Brent,E09000005,27/08/2020,11,1917
Bromley,E09000006,27/08/2020,4,1643
Camden,E09000007,27/08/2020,3,821
Croydon,E09000008,27/08/2020,5,1982
Ealing,E09000009,27/08/2020,8,1815
Enfield,E09000010,27/08/2020,5,1352
Greenwich,E09000011,27/08/2020,4,1052
Hackney and City of London,E09000012,27/08/2020,6,1177
Hammersmith and Fulham,E09000013,27/08/2020,6,905
Haringey,E09000014,27/08/2020,3,908
Harrow,E09000015,27/08/2020,4,1431
Havering,E09000016,27/08/2020,17,1100
Hillingdon,E09000017,27/08/2020,2,1298
Hounslow,E09000018,27/08/2020,3,1275
Islington,E09000019,27/08/2020,6,658
Kensington and Chelsea,E09000020,27/08/2020,8,685
Kingston upon Thames,E09000021,27/08/2020,4,822
Lambeth,E09000022,27/08/2020,15,1569
Lewisham,E09000023,27/08/2020,6,1340
Merton,E09000024,27/08/2020,2,1024
Newham,E09000025,27/08/2020,15,1473
Redbridge,E09000026,27/08/2020,9,1287
Richmond upon Thames,E09000027,27/08/2020,10,652
Southwark,E09000028,27/08/2020,5,1630
Sutton,E09000029,27/08/2020,2,1080
Tower Hamlets,E09000030,27/08/2020,7,999
Waltham Forest,E09000031,27/08/2020,11,1171
Wandsworth,E09000032,27/08/2020,13,1398
Westminster,E09000033,27/08/2020,6,956
Barking and Dagenham,E09000002,28/08/2020,5,863
Barnet,E09000003,28/08/2020,12,1881
Bexley,E09000004,28/08/2020,7,1166
Brent,E09000005,28/08/2020,10,1927
Bromley,E09000006,28/08/2020,3,1646
Camden,E09000007,28/08/2020,7,828
Croydon,E09000008,28/08/2020,7,1989
Ealing,E09000009,28/08/2020,3,1818
Enfield,E09000010,28/08/2020,4,1356
Greenwich,E09000011,28/08/2020,10,1062
Hackney and City of London,E09000012,28/08/2020,9,1186
Hammersmith and Fulham,E09000013,28/08/2020,8,913
Haringey,E09000014,28/08/2020,9,917
Harrow,E09000015,28/08/2020,5,1436
Havering,E09000016,28/08/2020,8,1108
Hillingdon,E09000017,28/08/2020,8,1306
Hounslow,E09000018,28/08/2020,2,1277
Islington,E09000019,28/08/2020,3,661
Kensington and Chelsea,E09000020,28/08/2020,6,691
Kingston upon Thames,E09000021,28/08/2020,2,824
Lambeth,E09000022,28/08/2020,9,1578
Lewisham,E09000023,28/08/2020,8,1348
Merton,E09000024,28/08/2020,5,1029
Newham,E09000025,28/08/2020,8,1481
Redbridge,E09000026,28/08/2020,6,1293
Richmond upon Thames,E09000027,28/08/2020,3,655
Southwark,E09000028,28/08/2020,9,1639
Sutton,E09000029,28/08/2020,5,1085
Tower Hamlets,E09000030,28/08/2020,10,1009
Waltham Forest,E09000031,28/08/2020,9,1180
Wandsworth,E09000032,28/08/2020,12,1410
Westminster,E09000033,28/08/2020,9,965
Barking and Dagenham,E09000002,29/08/2020,2,865
Barnet,E09000003,29/08/2020,4,1885
Bexley,E09000004,29/08/2020,8,1174
Brent,E09000005,29/08/2020,10,1937
Bromley,E09000006,29/08/2020,5,1651
Camden,E09000007,29/08/2020,5,833
Croydon,E09000008,29/08/2020,5,1994
Ealing,E09000009,29/08/2020,5,1823
Enfield,E09000010,29/08/2020,3,1359
Greenwich,E09000011,29/08/2020,7,1069
Hackney and City of London,E09000012,29/08/2020,3,1189
Hammersmith and Fulham,E09000013,29/08/2020,5,918
Haringey,E09000014,29/08/2020,4,921
Harrow,E09000015,29/08/2020,8,1444
Havering,E09000016,29/08/2020,5,1113
Hillingdon,E09000017,29/08/2020,8,1314
Hounslow,E09000018,29/08/2020,9,1286
Islington,E09000019,29/08/2020,3,664
Kensington and Chelsea,E09000020,29/08/2020,2,693
Kingston upon Thames,E09000021,29/08/2020,2,826
Lambeth,E09000022,29/08/2020,4,1582
Lewisham,E09000023,29/08/2020,0,1348
Merton,E09000024,29/08/2020,2,1031
Newham,E09000025,29/08/2020,3,1484
Redbridge,E09000026,29/08/2020,3,1296
Richmond upon Thames,E09000027,29/08/2020,2,657
Southwark,E09000028,29/08/2020,3,1642
Sutton,E09000029,29/08/2020,3,1088
Tower Hamlets,E09000030,29/08/2020,5,1014
Waltham Forest,E09000031,29/08/2020,0,1180
Wandsworth,E09000032,29/08/2020,9,1419
Westminster,E09000033,29/08/2020,2,967
Barking and Dagenham,E09000002,30/08/2020,4,869
Barnet,E09000003,30/08/2020,4,1889
Bexley,E09000004,30/08/2020,6,1180
Brent,E09000005,30/08/2020,4,1941
Bromley,E09000006,30/08/2020,3,1654
Camden,E09000007,30/08/2020,3,836
Croydon,E09000008,30/08/2020,4,1998
Ealing,E09000009,30/08/2020,8,1831
Enfield,E09000010,30/08/2020,2,1361
Greenwich,E09000011,30/08/2020,7,1076
Hackney and City of London,E09000012,30/08/2020,5,1194
Hammersmith and Fulham,E09000013,30/08/2020,6,924
Haringey,E09000014,30/08/2020,4,925
Harrow,E09000015,30/08/2020,9,1453
Havering,E09000016,30/08/2020,3,1116
Hillingdon,E09000017,30/08/2020,1,1315
Hounslow,E09000018,30/08/2020,9,1295
Islington,E09000019,30/08/2020,1,665
Kensington and Chelsea,E09000020,30/08/2020,7,700
Kingston upon Thames,E09000021,30/08/2020,7,833
Lambeth,E09000022,30/08/2020,4,1586
Lewisham,E09000023,30/08/2020,0,1348
Merton,E09000024,30/08/2020,2,1033
Newham,E09000025,30/08/2020,4,1488
Redbridge,E09000026,30/08/2020,5,1301
Richmond upon Thames,E09000027,30/08/2020,2,659
Southwark,E09000028,30/08/2020,3,1645
Sutton,E09000029,30/08/2020,0,1088
Tower Hamlets,E09000030,30/08/2020,6,1020
Waltham Forest,E09000031,30/08/2020,5,1185
Wandsworth,E09000032,30/08/2020,5,1424
Westminster,E09000033,30/08/2020,0,967
Barking and Dagenham,E09000002,31/08/2020,11,880
Barnet,E09000003,31/08/2020,15,1904
Bexley,E09000004,31/08/2020,8,1188
Brent,E09000005,31/08/2020,3,1944
Bromley,E09000006,31/08/2020,2,1656
Camden,E09000007,31/08/2020,4,840
Croydon,E09000008,31/08/2020,9,2007
Ealing,E09000009,31/08/2020,11,1842
Enfield,E09000010,31/08/2020,8,1369
Greenwich,E09000011,31/08/2020,2,1078
Hackney and City of London,E09000012,31/08/2020,6,1200
Hammersmith and Fulham,E09000013,31/08/2020,5,929
Haringey,E09000014,31/08/2020,3,928
Harrow,E09000015,31/08/2020,4,1457
Havering,E09000016,31/08/2020,6,1122
Hillingdon,E09000017,31/08/2020,7,1322
Hounslow,E09000018,31/08/2020,8,1303
Islington,E09000019,31/08/2020,3,668
Kensington and Chelsea,E09000020,31/08/2020,5,705
Kingston upon Thames,E09000021,31/08/2020,8,841
Lambeth,E09000022,31/08/2020,6,1592
Lewisham,E09000023,31/08/2020,10,1358
Merton,E09000024,31/08/2020,3,1036
Newham,E09000025,31/08/2020,11,1499
Redbridge,E09000026,31/08/2020,13,1314
Richmond upon Thames,E09000027,31/08/2020,5,664
Southwark,E09000028,31/08/2020,2,1647
Sutton,E09000029,31/08/2020,4,1092
Tower Hamlets,E09000030,31/08/2020,16,1036
Waltham Forest,E09000031,31/08/2020,5,1190
Wandsworth,E09000032,31/08/2020,7,1431
Westminster,E09000033,31/08/2020,6,973
Barking and Dagenham,E09000002,01/09/2020,10,890
Barnet,E09000003,01/09/2020,24,1928
Bexley,E09000004,01/09/2020,3,1191
Brent,E09000005,01/09/2020,12,1956
Bromley,E09000006,01/09/2020,13,1669
Camden,E09000007,01/09/2020,4,844
Croydon,E09000008,01/09/2020,13,2020
Ealing,E09000009,01/09/2020,8,1850
Enfield,E09000010,01/09/2020,9,1378
Greenwich,E09000011,01/09/2020,9,1087
Hackney and City of London,E09000012,01/09/2020,8,1208
Hammersmith and Fulham,E09000013,01/09/2020,13,942
Haringey,E09000014,01/09/2020,8,936
Harrow,E09000015,01/09/2020,7,1464
Havering,E09000016,01/09/2020,15,1137
Hillingdon,E09000017,01/09/2020,7,1329
Hounslow,E09000018,01/09/2020,12,1315
Islington,E09000019,01/09/2020,6,674
Kensington and Chelsea,E09000020,01/09/2020,8,713
Kingston upon Thames,E09000021,01/09/2020,1,842
Lambeth,E09000022,01/09/2020,15,1607
Lewisham,E09000023,01/09/2020,8,1366
Merton,E09000024,01/09/2020,2,1038
Newham,E09000025,01/09/2020,7,1506
Redbridge,E09000026,01/09/2020,14,1328
Richmond upon Thames,E09000027,01/09/2020,9,673
Southwark,E09000028,01/09/2020,13,1660
Sutton,E09000029,01/09/2020,6,1098
Tower Hamlets,E09000030,01/09/2020,13,1049
Waltham Forest,E09000031,01/09/2020,7,1197
Wandsworth,E09000032,01/09/2020,19,1450
Westminster,E09000033,01/09/2020,11,984
Barking and Dagenham,E09000002,02/09/2020,10,900
Barnet,E09000003,02/09/2020,15,1943
Bexley,E09000004,02/09/2020,5,1196
Brent,E09000005,02/09/2020,10,1966
Bromley,E09000006,02/09/2020,14,1683
Camden,E09000007,02/09/2020,9,853
Croydon,E09000008,02/09/2020,20,2040
Ealing,E09000009,02/09/2020,12,1862
Enfield,E09000010,02/09/2020,11,1389
Greenwich,E09000011,02/09/2020,10,1097
Hackney and City of London,E09000012,02/09/2020,5,1213
Hammersmith and Fulham,E09000013,02/09/2020,8,950
Haringey,E09000014,02/09/2020,6,942
Harrow,E09000015,02/09/2020,19,1483
Havering,E09000016,02/09/2020,11,1148
Hillingdon,E09000017,02/09/2020,11,1340
Hounslow,E09000018,02/09/2020,6,1321
Islington,E09000019,02/09/2020,12,686
Kensington and Chelsea,E09000020,02/09/2020,12,725
Kingston upon Thames,E09000021,02/09/2020,3,845
Lambeth,E09000022,02/09/2020,11,1618
Lewisham,E09000023,02/09/2020,16,1382
Merton,E09000024,02/09/2020,6,1044
Newham,E09000025,02/09/2020,10,1516
Redbridge,E09000026,02/09/2020,18,1346
Richmond upon Thames,E09000027,02/09/2020,5,678
Southwark,E09000028,02/09/2020,13,1673
Sutton,E09000029,02/09/2020,3,1101
Tower Hamlets,E09000030,02/09/2020,18,1067
Waltham Forest,E09000031,02/09/2020,7,1204
Wandsworth,E09000032,02/09/2020,7,1457
Westminster,E09000033,02/09/2020,11,995
Barking and Dagenham,E09000002,03/09/2020,12,912
Barnet,E09000003,03/09/2020,16,1959
Bexley,E09000004,03/09/2020,1,1197
Brent,E09000005,03/09/2020,11,1977
Bromley,E09000006,03/09/2020,6,1689
Camden,E09000007,03/09/2020,5,858
Croydon,E09000008,03/09/2020,10,2050
Ealing,E09000009,03/09/2020,8,1870
Enfield,E09000010,03/09/2020,8,1397
Greenwich,E09000011,03/09/2020,5,1102
Hackney and City of London,E09000012,03/09/2020,13,1226
Hammersmith and Fulham,E09000013,03/09/2020,9,959
Haringey,E09000014,03/09/2020,17,959
Harrow,E09000015,03/09/2020,13,1496
Havering,E09000016,03/09/2020,18,1166
Hillingdon,E09000017,03/09/2020,5,1345
Hounslow,E09000018,03/09/2020,14,1335
Islington,E09000019,03/09/2020,9,695
Kensington and Chelsea,E09000020,03/09/2020,9,734
Kingston upon Thames,E09000021,03/09/2020,4,849
Lambeth,E09000022,03/09/2020,21,1639
Lewisham,E09000023,03/09/2020,11,1393
Merton,E09000024,03/09/2020,7,1051
Newham,E09000025,03/09/2020,29,1545
Redbridge,E09000026,03/09/2020,23,1369
Richmond upon Thames,E09000027,03/09/2020,5,683
Southwark,E09000028,03/09/2020,7,1680
Sutton,E09000029,03/09/2020,4,1105
Tower Hamlets,E09000030,03/09/2020,12,1079
Waltham Forest,E09000031,03/09/2020,16,1220
Wandsworth,E09000032,03/09/2020,11,1468
Westminster,E09000033,03/09/2020,8,1003
Barking and Dagenham,E09000002,04/09/2020,7,919
Barnet,E09000003,04/09/2020,17,1976
Bexley,E09000004,04/09/2020,8,1205
Brent,E09000005,04/09/2020,6,1983
Bromley,E09000006,04/09/2020,8,1697
Camden,E09000007,04/09/2020,6,864
Croydon,E09000008,04/09/2020,15,2065
Ealing,E09000009,04/09/2020,11,1881
Enfield,E09000010,04/09/2020,17,1414
Greenwich,E09000011,04/09/2020,5,1107
Hackney and City of London,E09000012,04/09/2020,14,1240
Hammersmith and Fulham,E09000013,04/09/2020,10,969
Haringey,E09000014,04/09/2020,15,974
Harrow,E09000015,04/09/2020,7,1503
Havering,E09000016,04/09/2020,12,1178
Hillingdon,E09000017,04/09/2020,25,1370
Hounslow,E09000018,04/09/2020,18,1353
Islington,E09000019,04/09/2020,11,706
Kensington and Chelsea,E09000020,04/09/2020,7,741
Kingston upon Thames,E09000021,04/09/2020,4,853
Lambeth,E09000022,04/09/2020,12,1651
Lewisham,E09000023,04/09/2020,7,1400
Merton,E09000024,04/09/2020,1,1052
Newham,E09000025,04/09/2020,19,1564
Redbridge,E09000026,04/09/2020,19,1388
Richmond upon Thames,E09000027,04/09/2020,9,692
Southwark,E09000028,04/09/2020,11,1691
Sutton,E09000029,04/09/2020,4,1109
Tower Hamlets,E09000030,04/09/2020,6,1085
Waltham Forest,E09000031,04/09/2020,5,1225
Wandsworth,E09000032,04/09/2020,23,1491
Westminster,E09000033,04/09/2020,16,1019
Barking and Dagenham,E09000002,05/09/2020,8,927
Barnet,E09000003,05/09/2020,12,1988
Bexley,E09000004,05/09/2020,1,1206
Brent,E09000005,05/09/2020,8,1991
Bromley,E09000006,05/09/2020,10,1707
Camden,E09000007,05/09/2020,1,865
Croydon,E09000008,05/09/2020,7,2072
Ealing,E09000009,05/09/2020,13,1894
Enfield,E09000010,05/09/2020,17,1431
Greenwich,E09000011,05/09/2020,4,1111
Hackney and City of London,E09000012,05/09/2020,9,1249
Hammersmith and Fulham,E09000013,05/09/2020,9,978
Haringey,E09000014,05/09/2020,12,986
Harrow,E09000015,05/09/2020,10,1513
Havering,E09000016,05/09/2020,15,1193
Hillingdon,E09000017,05/09/2020,7,1377
Hounslow,E09000018,05/09/2020,17,1370
Islington,E09000019,05/09/2020,8,714
Kensington and Chelsea,E09000020,05/09/2020,4,745
Kingston upon Thames,E09000021,05/09/2020,4,857
Lambeth,E09000022,05/09/2020,14,1665
Lewisham,E09000023,05/09/2020,4,1404
Merton,E09000024,05/09/2020,5,1057
Newham,E09000025,05/09/2020,18,1582
Redbridge,E09000026,05/09/2020,9,1397
Richmond upon Thames,E09000027,05/09/2020,5,697
Southwark,E09000028,05/09/2020,12,1703
Sutton,E09000029,05/09/2020,1,1110
Tower Hamlets,E09000030,05/09/2020,14,1099
Waltham Forest,E09000031,05/09/2020,8,1233
Wandsworth,E09000032,05/09/2020,4,1495
Westminster,E09000033,05/09/2020,0,1019
Barking and Dagenham,E09000002,06/09/2020,6,933
Barnet,E09000003,06/09/2020,10,1998
Bexley,E09000004,06/09/2020,1,1207
Brent,E09000005,06/09/2020,5,1996
Bromley,E09000006,06/09/2020,4,1711
Camden,E09000007,06/09/2020,1,866
Croydon,E09000008,06/09/2020,5,2077
Ealing,E09000009,06/09/2020,6,1900
Enfield,E09000010,06/09/2020,10,1441
Greenwich,E09000011,06/09/2020,4,1115
Hackney and City of London,E09000012,06/09/2020,2,1251
Hammersmith and Fulham,E09000013,06/09/2020,2,980
Haringey,E09000014,06/09/2020,7,993
Harrow,E09000015,06/09/2020,5,1518
Havering,E09000016,06/09/2020,16,1209
Hillingdon,E09000017,06/09/2020,14,1391
Hounslow,E09000018,06/09/2020,5,1375
Islington,E09000019,06/09/2020,5,719
Kensington and Chelsea,E09000020,06/09/2020,7,752
Kingston upon Thames,E09000021,06/09/2020,2,859
Lambeth,E09000022,06/09/2020,12,1677
Lewisham,E09000023,06/09/2020,4,1408
Merton,E09000024,06/09/2020,4,1061
Newham,E09000025,06/09/2020,9,1591
Redbridge,E09000026,06/09/2020,13,1410
Richmond upon Thames,E09000027,06/09/2020,8,705
Southwark,E09000028,06/09/2020,5,1708
Sutton,E09000029,06/09/2020,3,1113
Tower Hamlets,E09000030,06/09/2020,17,1116
Waltham Forest,E09000031,06/09/2020,1,1234
Wandsworth,E09000032,06/09/2020,8,1503
Westminster,E09000033,06/09/2020,4,1023
Barking and Dagenham,E09000002,07/09/2020,11,944
Barnet,E09000003,07/09/2020,18,2016
Bexley,E09000004,07/09/2020,11,1218
Brent,E09000005,07/09/2020,14,2010
Bromley,E09000006,07/09/2020,11,1722
Camden,E09000007,07/09/2020,13,879
Croydon,E09000008,07/09/2020,11,2088
Ealing,E09000009,07/09/2020,23,1923
Enfield,E09000010,07/09/2020,24,1465
Greenwich,E09000011,07/09/2020,11,1126
Hackney and City of London,E09000012,07/09/2020,9,1260
Hammersmith and Fulham,E09000013,07/09/2020,9,989
Haringey,E09000014,07/09/2020,17,1010
Harrow,E09000015,07/09/2020,19,1537
Havering,E09000016,07/09/2020,12,1221
Hillingdon,E09000017,07/09/2020,20,1411
Hounslow,E09000018,07/09/2020,27,1402
Islington,E09000019,07/09/2020,14,733
Kensington and Chelsea,E09000020,07/09/2020,8,760
Kingston upon Thames,E09000021,07/09/2020,6,865
Lambeth,E09000022,07/09/2020,22,1699
Lewisham,E09000023,07/09/2020,10,1418
Merton,E09000024,07/09/2020,4,1065
Newham,E09000025,07/09/2020,17,1608
Redbridge,E09000026,07/09/2020,23,1433
Richmond upon Thames,E09000027,07/09/2020,12,717
Southwark,E09000028,07/09/2020,16,1724
Sutton,E09000029,07/09/2020,4,1117
Tower Hamlets,E09000030,07/09/2020,22,1138
Waltham Forest,E09000031,07/09/2020,9,1243
Wandsworth,E09000032,07/09/2020,22,1525
Westminster,E09000033,07/09/2020,13,1036
Barking and Dagenham,E09000002,08/09/2020,9,953
Barnet,E09000003,08/09/2020,16,2032
Bexley,E09000004,08/09/2020,4,1222
